PNR,HHNR,APER,w
0,0,2,1.50590543333
1,0,2,1.50590543333
2,1,3,0.586151449531
3,1,3,0.586151449531
4,1,3,0.586151449531
5,2,2,0.297830294536
6,2,2,0.297830294536
7,3,3,2.22303038981
8,3,3,2.22303038981
9,3,3,2.22303038981
10,4,1,1.6939493427
11,5,3,1.22345606496
12,5,3,1.22345606496
13,5,3,1.22345606496
14,6,3,0.586151449531
15,6,3,0.586151449531
16,6,3,0.586151449531
17,7,2,0.528171782978
18,7,2,0.528171782978
19,8,3,2.22303038981
20,8,3,2.22303038981
21,8,3,2.22303038981
22,9,2,0.528171782978
23,9,2,0.528171782978
24,10,2,1.50590543333
25,10,2,1.50590543333
26,11,2,1.50590543333
27,11,2,1.50590543333
28,12,1,0.268370158968
29,13,2,3.33381419176
30,13,2,3.33381419176
31,14,1,1.6939493427
32,15,2,0.528171782978
33,15,2,0.528171782978
34,16,1,0.268370158968
35,17,1,3.00404714035
36,18,2,0.297830294536
37,18,2,0.297830294536
38,19,3,1.22345606496
39,19,3,1.22345606496
40,19,3,1.22345606496
41,20,2,0.297830294536
42,20,2,0.297830294536
43,21,3,1.22345606496
44,21,3,1.22345606496
45,21,3,1.22345606496
46,22,2,1.50590543333
47,22,2,1.50590543333
48,23,3,1.25354253502
49,23,3,1.25354253502
50,23,3,1.25354253502
51,24,3,0.689893500413
52,24,3,0.689893500413
53,24,3,0.689893500413
54,25,2,0.297830294536
55,25,2,0.297830294536
56,26,3,0.586151449531
57,26,3,0.586151449531
58,26,3,0.586151449531
59,27,3,0.689893500413
60,27,3,0.689893500413
61,27,3,0.689893500413
62,28,3,0.330524394681
63,28,3,0.330524394681
64,28,3,0.330524394681
65,29,1,0.475927224197
66,30,3,1.22345606496
67,30,3,1.22345606496
68,30,3,1.22345606496
69,31,3,1.22345606496
70,31,3,1.22345606496
71,31,3,1.22345606496
72,32,3,1.22345606496
73,32,3,1.22345606496
74,32,3,1.22345606496
75,33,3,1.25354253502
76,33,3,1.25354253502
77,33,3,1.25354253502
78,34,3,1.22345606496
79,34,3,1.22345606496
80,34,3,1.22345606496
81,35,2,1.50590543333
82,35,2,1.50590543333
83,36,1,0.268370158968
84,37,3,1.22345606496
85,37,3,1.22345606496
86,37,3,1.22345606496
87,38,3,1.25354253502
88,38,3,1.25354253502
89,38,3,1.25354253502
90,39,2,1.50590543333
91,39,2,1.50590543333
92,40,2,0.528171782978
93,40,2,0.528171782978
94,41,2,3.33381419176
95,41,2,3.33381419176
96,42,3,2.22303038981
97,42,3,2.22303038981
98,42,3,2.22303038981
99,43,2,0.528171782978
100,43,2,0.528171782978
101,44,1,0.268370158968
102,45,3,0.330524394681
103,45,3,0.330524394681
104,45,3,0.330524394681
105,46,2,0.849163611547
106,46,2,0.849163611547
107,47,3,0.689893500413
108,47,3,0.689893500413
109,47,3,0.689893500413
110,48,3,0.586151449531
111,48,3,0.586151449531
112,48,3,0.586151449531
113,49,1,0.268370158968
114,50,1,0.475927224197
115,51,3,0.689893500413
116,51,3,0.689893500413
117,51,3,0.689893500413
118,52,2,0.297830294536
119,52,2,0.297830294536
120,53,3,0.586151449531
121,53,3,0.586151449531
122,53,3,0.586151449531
123,54,3,0.689893500413
124,54,3,0.689893500413
125,54,3,0.689893500413
126,55,1,3.00404714035
127,56,2,1.50590543333
128,56,2,1.50590543333
129,57,2,0.528171782978
130,57,2,0.528171782978
131,58,2,1.50590543333
132,58,2,1.50590543333
133,59,3,0.586151449531
134,59,3,0.586151449531
135,59,3,0.586151449531
136,60,3,1.22345606496
137,60,3,1.22345606496
138,60,3,1.22345606496
139,61,3,2.22303038981
140,61,3,2.22303038981
141,61,3,2.22303038981
142,62,3,0.330524394681
143,62,3,0.330524394681
144,62,3,0.330524394681
145,63,2,1.50590543333
146,63,2,1.50590543333
147,64,3,1.22345606496
148,64,3,1.22345606496
149,64,3,1.22345606496
150,65,3,0.586151449531
151,65,3,0.586151449531
152,65,3,0.586151449531
153,66,3,1.22345606496
154,66,3,1.22345606496
155,66,3,1.22345606496
156,67,2,3.33381419176
157,67,2,3.33381419176
158,68,2,0.528171782978
159,68,2,0.528171782978
160,69,1,0.268370158968
161,70,3,1.22345606496
162,70,3,1.22345606496
163,70,3,1.22345606496
164,71,3,3.69978117716
165,71,3,3.69978117716
166,71,3,3.69978117716
167,72,3,0.586151449531
168,72,3,0.586151449531
169,72,3,0.586151449531
170,73,3,0.689893500413
171,73,3,0.689893500413
172,73,3,0.689893500413
173,74,1,0.475927224197
174,75,2,1.50590543333
175,75,2,1.50590543333
176,76,2,0.849163611547
177,76,2,0.849163611547
178,77,2,0.849163611547
179,77,2,0.849163611547
180,78,3,1.22345606496
181,78,3,1.22345606496
182,78,3,1.22345606496
183,79,2,0.849163611547
184,79,2,0.849163611547
185,80,2,3.33381419176
186,80,2,3.33381419176
187,81,3,0.586151449531
188,81,3,0.586151449531
189,81,3,0.586151449531
190,82,3,1.22345606496
191,82,3,1.22345606496
192,82,3,1.22345606496
193,83,2,0.297830294536
194,83,2,0.297830294536
195,84,2,0.528171782978
196,84,2,0.528171782978
197,85,1,3.00404714035
198,86,2,0.297830294536
199,86,2,0.297830294536
200,87,2,1.50590543333
201,87,2,1.50590543333
202,88,3,0.330524394681
203,88,3,0.330524394681
204,88,3,0.330524394681
205,89,1,3.00404714035
206,90,3,1.22345606496
207,90,3,1.22345606496
208,90,3,1.22345606496
209,91,2,0.528171782978
210,91,2,0.528171782978
211,92,2,0.297830294536
212,92,2,0.297830294536
213,93,2,0.297830294536
214,93,2,0.297830294536
215,94,3,0.586151449531
216,94,3,0.586151449531
217,94,3,0.586151449531
218,95,2,3.33381419176
219,95,2,3.33381419176
220,96,2,1.50590543333
221,96,2,1.50590543333
222,97,3,3.69978117716
223,97,3,3.69978117716
224,97,3,3.69978117716
225,98,1,0.268370158968
226,99,2,1.50590543333
227,99,2,1.50590543333
228,100,3,2.22303038981
229,100,3,2.22303038981
230,100,3,2.22303038981
231,101,3,0.689893500413
232,101,3,0.689893500413
233,101,3,0.689893500413
234,102,2,1.50590543333
235,102,2,1.50590543333
236,103,1,0.475927224197
237,104,3,0.689893500413
238,104,3,0.689893500413
239,104,3,0.689893500413
240,105,2,0.297830294536
241,105,2,0.297830294536
242,106,2,0.849163611547
243,106,2,0.849163611547
244,107,3,0.586151449531
245,107,3,0.586151449531
246,107,3,0.586151449531
247,108,3,1.25354253502
248,108,3,1.25354253502
249,108,3,1.25354253502
250,109,2,0.297830294536
251,109,2,0.297830294536
252,110,2,0.297830294536
253,110,2,0.297830294536
254,111,3,0.689893500413
255,111,3,0.689893500413
256,111,3,0.689893500413
257,112,3,1.25354253502
258,112,3,1.25354253502
259,112,3,1.25354253502
260,113,1,3.00404714035
261,114,3,1.25354253502
262,114,3,1.25354253502
263,114,3,1.25354253502
264,115,1,0.475927224197
265,116,2,1.50590543333
266,116,2,1.50590543333
267,117,1,0.268370158968
268,118,3,0.586151449531
269,118,3,0.586151449531
270,118,3,0.586151449531
271,119,3,2.22303038981
272,119,3,2.22303038981
273,119,3,2.22303038981
274,120,1,0.475927224197
275,121,3,1.25354253502
276,121,3,1.25354253502
277,121,3,1.25354253502
278,122,3,1.22345606496
279,122,3,1.22345606496
280,122,3,1.22345606496
281,123,3,0.689893500413
282,123,3,0.689893500413
283,123,3,0.689893500413
284,124,3,0.689893500413
285,124,3,0.689893500413
286,124,3,0.689893500413
287,125,3,1.22345606496
288,125,3,1.22345606496
289,125,3,1.22345606496
290,126,2,0.528171782978
291,126,2,0.528171782978
292,127,3,0.689893500413
293,127,3,0.689893500413
294,127,3,0.689893500413
295,128,1,0.268370158968
296,129,2,1.50590543333
297,129,2,1.50590543333
298,130,3,0.586151449531
299,130,3,0.586151449531
300,130,3,0.586151449531
301,131,3,1.22345606496
302,131,3,1.22345606496
303,131,3,1.22345606496
304,132,1,0.268370158968
305,133,2,0.297830294536
306,133,2,0.297830294536
307,134,1,0.475927224197
308,135,2,1.50590543333
309,135,2,1.50590543333
310,136,1,3.00404714035
311,137,3,2.22303038981
312,137,3,2.22303038981
313,137,3,2.22303038981
314,138,3,0.330524394681
315,138,3,0.330524394681
316,138,3,0.330524394681
317,139,2,0.297830294536
318,139,2,0.297830294536
319,140,2,1.50590543333
320,140,2,1.50590543333
321,141,2,0.849163611547
322,141,2,0.849163611547
323,142,3,0.586151449531
324,142,3,0.586151449531
325,142,3,0.586151449531
326,143,3,1.22345606496
327,143,3,1.22345606496
328,143,3,1.22345606496
329,144,3,0.586151449531
330,144,3,0.586151449531
331,144,3,0.586151449531
332,145,3,0.586151449531
333,145,3,0.586151449531
334,145,3,0.586151449531
335,146,3,1.22345606496
336,146,3,1.22345606496
337,146,3,1.22345606496
338,147,1,0.268370158968
339,148,2,1.87990137803
340,148,2,1.87990137803
341,149,3,2.22303038981
342,149,3,2.22303038981
343,149,3,2.22303038981
344,150,2,0.849163611547
345,150,2,0.849163611547
346,151,2,1.50590543333
347,151,2,1.50590543333
348,152,1,0.475927224197
349,153,3,1.22345606496
350,153,3,1.22345606496
351,153,3,1.22345606496
352,154,3,1.25354253502
353,154,3,1.25354253502
354,154,3,1.25354253502
355,155,3,0.586151449531
356,155,3,0.586151449531
357,155,3,0.586151449531
358,156,1,1.6939493427
359,157,3,0.586151449531
360,157,3,0.586151449531
361,157,3,0.586151449531
362,158,3,0.689893500413
363,158,3,0.689893500413
364,158,3,0.689893500413
365,159,3,0.330524394681
366,159,3,0.330524394681
367,159,3,0.330524394681
368,160,2,0.297830294536
369,160,2,0.297830294536
370,161,1,0.268370158968
371,162,3,0.586151449531
372,162,3,0.586151449531
373,162,3,0.586151449531
374,163,3,0.330524394681
375,163,3,0.330524394681
376,163,3,0.330524394681
377,164,1,0.475927224197
378,165,3,1.22345606496
379,165,3,1.22345606496
380,165,3,1.22345606496
381,166,3,0.586151449531
382,166,3,0.586151449531
383,166,3,0.586151449531
384,167,2,0.297830294536
385,167,2,0.297830294536
386,168,3,0.689893500413
387,168,3,0.689893500413
388,168,3,0.689893500413
389,169,3,0.689893500413
390,169,3,0.689893500413
391,169,3,0.689893500413
392,170,2,0.528171782978
393,170,2,0.528171782978
394,171,2,3.33381419176
395,171,2,3.33381419176
396,172,2,1.50590543333
397,172,2,1.50590543333
398,173,2,1.50590543333
399,173,2,1.50590543333
400,174,3,0.689893500413
401,174,3,0.689893500413
402,174,3,0.689893500413
403,175,3,0.586151449531
404,175,3,0.586151449531
405,175,3,0.586151449531
406,176,2,1.3457912735
407,176,2,1.3457912735
408,177,3,0.428425377747
409,177,3,0.428425377747
410,177,3,0.428425377747
411,178,2,0.304904801265
412,178,2,0.304904801265
413,179,3,2.07572682453
414,179,3,2.07572682453
415,179,3,2.07572682453
416,180,1,2.37755424489
417,181,3,1.03764368324
418,181,3,1.03764368324
419,181,3,1.03764368324
420,182,3,0.428425377747
421,182,3,0.428425377747
422,182,3,0.428425377747
423,183,2,0.386047319031
424,183,2,0.386047319031
425,184,3,2.07572682453
426,184,3,2.07572682453
427,184,3,2.07572682453
428,185,2,0.386047319031
429,185,2,0.386047319031
430,186,2,1.3457912735
431,186,2,1.3457912735
432,187,2,1.3457912735
433,187,2,1.3457912735
434,188,1,0.274744884879
435,189,2,3.34072986472
436,189,2,3.34072986472
437,190,1,2.37755424489
438,191,2,0.386047319031
439,191,2,0.386047319031
440,192,1,0.274744884879
441,193,1,3.01027874367
442,194,2,0.304904801265
443,194,2,0.304904801265
444,195,3,1.03764368324
445,195,3,1.03764368324
446,195,3,1.03764368324
447,196,2,0.304904801265
448,196,2,0.304904801265
449,197,3,1.03764368324
450,197,3,1.03764368324
451,197,3,1.03764368324
452,198,2,1.3457912735
453,198,2,1.3457912735
454,199,3,1.63943393391
455,199,3,1.63943393391
456,199,3,1.63943393391
457,200,3,0.819543422336
458,200,3,0.819543422336
459,200,3,0.819543422336
460,201,2,0.304904801265
461,201,2,0.304904801265
462,202,3,0.428425377747
463,202,3,0.428425377747
464,202,3,0.428425377747
465,203,3,0.819543422336
466,203,3,0.819543422336
467,203,3,0.819543422336
468,204,3,0.338375500151
469,204,3,0.338375500151
470,204,3,0.338375500151
471,205,1,0.347861121847
472,206,3,1.03764368324
473,206,3,1.03764368324
474,206,3,1.03764368324
475,207,3,1.03764368324
476,207,3,1.03764368324
477,207,3,1.03764368324
478,208,3,1.03764368324
479,208,3,1.03764368324
480,208,3,1.03764368324
481,209,3,1.63943393391
482,209,3,1.63943393391
483,209,3,1.63943393391
484,210,3,1.03764368324
485,210,3,1.03764368324
486,210,3,1.03764368324
487,211,2,1.3457912735
488,211,2,1.3457912735
489,212,1,0.274744884879
490,213,3,1.03764368324
491,213,3,1.03764368324
492,213,3,1.03764368324
493,214,3,1.63943393391
494,214,3,1.63943393391
495,214,3,1.63943393391
496,215,2,1.3457912735
497,215,2,1.3457912735
498,216,2,0.386047319031
499,216,2,0.386047319031
500,217,2,3.34072986472
501,217,2,3.34072986472
502,218,3,2.07572682453
503,218,3,2.07572682453
504,218,3,2.07572682453
505,219,2,0.386047319031
506,219,2,0.386047319031
507,220,1,0.274744884879
508,221,3,0.338375500151
509,221,3,0.338375500151
510,221,3,0.338375500151
511,222,2,1.0629220838
512,222,2,1.0629220838
513,223,3,0.819543422336
514,223,3,0.819543422336
515,223,3,0.819543422336
516,224,3,0.428425377747
517,224,3,0.428425377747
518,224,3,0.428425377747
519,225,1,0.274744884879
520,226,1,0.347861121847
521,227,3,0.819543422336
522,227,3,0.819543422336
523,227,3,0.819543422336
524,228,2,0.304904801265
525,228,2,0.304904801265
526,229,3,0.428425377747
527,229,3,0.428425377747
528,229,3,0.428425377747
529,230,3,0.819543422336
530,230,3,0.819543422336
531,230,3,0.819543422336
532,231,1,3.01027874367
533,232,2,1.3457912735
534,232,2,1.3457912735
535,233,2,0.386047319031
536,233,2,0.386047319031
537,234,2,1.3457912735
538,234,2,1.3457912735
539,235,3,0.428425377747
540,235,3,0.428425377747
541,235,3,0.428425377747
542,236,3,1.03764368324
543,236,3,1.03764368324
544,236,3,1.03764368324
545,237,3,2.07572682453
546,237,3,2.07572682453
547,237,3,2.07572682453
548,238,3,0.338375500151
549,238,3,0.338375500151
550,238,3,0.338375500151
551,239,2,1.3457912735
552,239,2,1.3457912735
553,240,3,1.03764368324
554,240,3,1.03764368324
555,240,3,1.03764368324
556,241,3,0.428425377747
557,241,3,0.428425377747
558,241,3,0.428425377747
559,242,3,1.03764368324
560,242,3,1.03764368324
561,242,3,1.03764368324
562,243,2,3.34072986472
563,243,2,3.34072986472
564,244,2,0.386047319031
565,244,2,0.386047319031
566,245,1,0.274744884879
567,246,3,1.03764368324
568,246,3,1.03764368324
569,246,3,1.03764368324
570,247,3,3.707456013
571,247,3,3.707456013
572,247,3,3.707456013
573,248,3,0.428425377747
574,248,3,0.428425377747
575,248,3,0.428425377747
576,249,3,0.819543422336
577,249,3,0.819543422336
578,249,3,0.819543422336
579,250,1,0.347861121847
580,251,2,1.3457912735
581,251,2,1.3457912735
582,252,2,1.0629220838
583,252,2,1.0629220838
584,253,2,1.0629220838
585,253,2,1.0629220838
586,254,3,1.03764368324
587,254,3,1.03764368324
588,254,3,1.03764368324
589,255,2,1.0629220838
590,255,2,1.0629220838
591,256,2,3.34072986472
592,256,2,3.34072986472
593,257,3,0.428425377747
594,257,3,0.428425377747
595,257,3,0.428425377747
596,258,3,1.03764368324
597,258,3,1.03764368324
598,258,3,1.03764368324
599,259,2,0.304904801265
600,259,2,0.304904801265
601,260,2,0.386047319031
602,260,2,0.386047319031
603,261,1,3.01027874367
604,262,2,0.304904801265
605,262,2,0.304904801265
606,263,2,1.3457912735
607,263,2,1.3457912735
608,264,3,0.338375500151
609,264,3,0.338375500151
610,264,3,0.338375500151
611,265,1,3.01027874367
612,266,3,1.03764368324
613,266,3,1.03764368324
614,266,3,1.03764368324
615,267,2,0.386047319031
616,267,2,0.386047319031
617,268,2,0.304904801265
618,268,2,0.304904801265
619,269,2,0.304904801265
620,269,2,0.304904801265
621,270,3,0.428425377747
622,270,3,0.428425377747
623,270,3,0.428425377747
624,271,2,3.34072986472
625,271,2,3.34072986472
626,272,2,1.3457912735
627,272,2,1.3457912735
628,273,3,3.707456013
629,273,3,3.707456013
630,273,3,3.707456013
631,274,1,0.274744884879
632,275,2,1.3457912735
633,275,2,1.3457912735
634,276,3,2.07572682453
635,276,3,2.07572682453
636,276,3,2.07572682453
637,277,3,0.819543422336
638,277,3,0.819543422336
639,277,3,0.819543422336
640,278,2,1.3457912735
641,278,2,1.3457912735
642,279,1,0.347861121847
643,280,3,0.819543422336
644,280,3,0.819543422336
645,280,3,0.819543422336
646,281,2,0.304904801265
647,281,2,0.304904801265
648,282,2,1.0629220838
649,282,2,1.0629220838
650,283,3,0.428425377747
651,283,3,0.428425377747
652,283,3,0.428425377747
653,284,3,1.63943393391
654,284,3,1.63943393391
655,284,3,1.63943393391
656,285,2,0.304904801265
657,285,2,0.304904801265
658,286,2,0.304904801265
659,286,2,0.304904801265
660,287,3,0.819543422336
661,287,3,0.819543422336
662,287,3,0.819543422336
663,288,3,1.63943393391
664,288,3,1.63943393391
665,288,3,1.63943393391
666,289,1,3.01027874367
667,290,3,1.63943393391
668,290,3,1.63943393391
669,290,3,1.63943393391
670,291,1,0.347861121847
671,292,2,1.3457912735
672,292,2,1.3457912735
673,293,1,0.274744884879
674,294,3,0.428425377747
675,294,3,0.428425377747
676,294,3,0.428425377747
677,295,3,2.07572682453
678,295,3,2.07572682453
679,295,3,2.07572682453
680,296,1,0.347861121847
681,297,3,1.63943393391
682,297,3,1.63943393391
683,297,3,1.63943393391
684,298,3,1.03764368324
685,298,3,1.03764368324
686,298,3,1.03764368324
687,299,3,0.819543422336
688,299,3,0.819543422336
689,299,3,0.819543422336
690,300,3,0.819543422336
691,300,3,0.819543422336
692,300,3,0.819543422336
693,301,3,1.03764368324
694,301,3,1.03764368324
695,301,3,1.03764368324
696,302,2,0.386047319031
697,302,2,0.386047319031
698,303,3,0.819543422336
699,303,3,0.819543422336
700,303,3,0.819543422336
701,304,1,0.274744884879
702,305,2,1.3457912735
703,305,2,1.3457912735
704,306,3,0.428425377747
705,306,3,0.428425377747
706,306,3,0.428425377747
707,307,3,1.03764368324
708,307,3,1.03764368324
709,307,3,1.03764368324
710,308,1,0.274744884879
711,309,2,0.304904801265
712,309,2,0.304904801265
713,310,1,0.347861121847
714,311,2,1.3457912735
715,311,2,1.3457912735
716,312,1,3.01027874367
717,313,3,2.07572682453
718,313,3,2.07572682453
719,313,3,2.07572682453
720,314,3,0.338375500151
721,314,3,0.338375500151
722,314,3,0.338375500151
723,315,2,0.304904801265
724,315,2,0.304904801265
725,316,2,1.3457912735
726,316,2,1.3457912735
727,317,2,1.0629220838
728,317,2,1.0629220838
729,318,3,0.428425377747
730,318,3,0.428425377747
731,318,3,0.428425377747
732,319,3,1.03764368324
733,319,3,1.03764368324
734,319,3,1.03764368324
735,320,3,0.428425377747
736,320,3,0.428425377747
737,320,3,0.428425377747
738,321,3,0.428425377747
739,321,3,0.428425377747
740,321,3,0.428425377747
741,322,3,1.03764368324
742,322,3,1.03764368324
743,322,3,1.03764368324
744,323,1,0.274744884879
