PNR,HHNR,APER,w
0,0,2,1.51283193757
1,0,2,1.51283193757
2,1,3,0.454155987785
3,1,3,0.454155987785
4,1,3,0.454155987785
5,2,2,0.358805670971
6,2,2,0.358805670971
7,3,3,2.43984992195
8,3,3,2.43984992195
9,3,3,2.43984992195
10,4,1,1.19521198228
11,5,3,1.0526502037
12,5,3,1.0526502037
13,5,3,1.0526502037
14,6,3,0.454155987785
15,6,3,0.454155987785
16,6,3,0.454155987785
17,7,2,0.652697050305
18,7,2,0.652697050305
19,8,3,2.43984992195
20,8,3,2.43984992195
21,8,3,2.43984992195
22,9,2,0.652697050305
23,9,2,0.652697050305
24,10,2,1.51283193757
25,10,2,1.51283193757
26,11,2,1.51283193757
27,11,2,1.51283193757
28,12,1,0.515662920613
29,13,2,3.50646669883
30,13,2,3.50646669883
31,14,1,1.19521198228
32,15,2,0.652697050305
33,15,2,0.652697050305
34,16,1,0.515662920613
35,17,1,2.17418897871
36,18,2,0.358805670971
37,18,2,0.358805670971
38,19,3,1.0526502037
39,19,3,1.0526502037
40,19,3,1.0526502037
41,20,2,0.358805670971
42,20,2,0.358805670971
43,21,3,1.0526502037
44,21,3,1.0526502037
45,21,3,1.0526502037
46,22,2,1.51283193757
47,22,2,1.51283193757
48,23,3,1.34125317083
49,23,3,1.34125317083
50,23,3,1.34125317083
51,24,3,0.578671012011
52,24,3,0.578671012011
53,24,3,0.578671012011
54,25,2,0.358805670971
55,25,2,0.358805670971
56,26,3,0.454155987785
57,26,3,0.454155987785
58,26,3,0.454155987785
59,27,3,0.578671012011
60,27,3,0.578671012011
61,27,3,0.578671012011
62,28,3,0.249662142408
63,28,3,0.249662142408
64,28,3,0.249662142408
65,29,1,0.938033298986
66,30,3,1.0526502037
67,30,3,1.0526502037
68,30,3,1.0526502037
69,31,3,1.0526502037
70,31,3,1.0526502037
71,31,3,1.0526502037
72,32,3,1.0526502037
73,32,3,1.0526502037
74,32,3,1.0526502037
75,33,3,1.34125317083
76,33,3,1.34125317083
77,33,3,1.34125317083
78,34,3,1.0526502037
79,34,3,1.0526502037
80,34,3,1.0526502037
81,35,2,1.51283193757
82,35,2,1.51283193757
83,36,1,0.515662920613
84,37,3,1.0526502037
85,37,3,1.0526502037
86,37,3,1.0526502037
87,38,3,1.34125317083
88,38,3,1.34125317083
89,38,3,1.34125317083
90,39,2,1.51283193757
91,39,2,1.51283193757
92,40,2,0.652697050305
93,40,2,0.652697050305
94,41,2,3.50646669883
95,41,2,3.50646669883
96,42,3,2.43984992195
97,42,3,2.43984992195
98,42,3,2.43984992195
99,43,2,0.652697050305
100,43,2,0.652697050305
101,44,1,0.515662920613
102,45,3,0.249662142408
103,45,3,0.249662142408
104,45,3,0.249662142408
105,46,2,0.831645674162
106,46,2,0.831645674162
107,47,3,0.578671012011
108,47,3,0.578671012011
109,47,3,0.578671012011
110,48,3,0.454155987785
111,48,3,0.454155987785
112,48,3,0.454155987785
113,49,1,0.515662920613
114,50,1,0.938033298986
115,51,3,0.578671012011
116,51,3,0.578671012011
117,51,3,0.578671012011
118,52,2,0.358805670971
119,52,2,0.358805670971
120,53,3,0.454155987785
121,53,3,0.454155987785
122,53,3,0.454155987785
123,54,3,0.578671012011
124,54,3,0.578671012011
125,54,3,0.578671012011
126,55,1,2.17418897871
127,56,2,1.51283193757
128,56,2,1.51283193757
129,57,2,0.652697050305
130,57,2,0.652697050305
131,58,2,1.51283193757
132,58,2,1.51283193757
133,59,3,0.454155987785
134,59,3,0.454155987785
135,59,3,0.454155987785
136,60,3,1.0526502037
137,60,3,1.0526502037
138,60,3,1.0526502037
139,61,3,2.43984992195
140,61,3,2.43984992195
141,61,3,2.43984992195
142,62,3,0.249662142408
143,62,3,0.249662142408
144,62,3,0.249662142408
145,63,2,1.51283193757
146,63,2,1.51283193757
147,64,3,1.0526502037
148,64,3,1.0526502037
149,64,3,1.0526502037
150,65,3,0.454155987785
151,65,3,0.454155987785
152,65,3,0.454155987785
153,66,3,1.0526502037
154,66,3,1.0526502037
155,66,3,1.0526502037
156,67,2,3.50646669883
157,67,2,3.50646669883
158,68,2,0.652697050305
159,68,2,0.652697050305
160,69,1,0.515662920613
161,70,3,1.0526502037
162,70,3,1.0526502037
163,70,3,1.0526502037
164,71,3,5.65512420054
165,71,3,5.65512420054
166,71,3,5.65512420054
167,72,3,0.454155987785
168,72,3,0.454155987785
169,72,3,0.454155987785
170,73,3,0.578671012011
171,73,3,0.578671012011
172,73,3,0.578671012011
173,74,1,0.938033298986
174,75,2,1.51283193757
175,75,2,1.51283193757
176,76,2,0.831645674162
177,76,2,0.831645674162
178,77,2,0.831645674162
179,77,2,0.831645674162
180,78,3,1.0526502037
181,78,3,1.0526502037
182,78,3,1.0526502037
183,79,2,0.831645674162
184,79,2,0.831645674162
185,80,2,3.50646669883
186,80,2,3.50646669883
187,81,3,0.454155987785
188,81,3,0.454155987785
189,81,3,0.454155987785
190,82,3,1.0526502037
191,82,3,1.0526502037
192,82,3,1.0526502037
193,83,2,0.358805670971
194,83,2,0.358805670971
195,84,2,0.652697050305
196,84,2,0.652697050305
197,85,1,2.17418897871
198,86,2,0.358805670971
199,86,2,0.358805670971
200,87,2,1.51283193757
201,87,2,1.51283193757
202,88,3,0.249662142408
203,88,3,0.249662142408
204,88,3,0.249662142408
205,89,1,2.17418897871
206,90,3,1.0526502037
207,90,3,1.0526502037
208,90,3,1.0526502037
209,91,2,0.652697050305
210,91,2,0.652697050305
211,92,2,0.358805670971
212,92,2,0.358805670971
213,93,2,0.358805670971
214,93,2,0.358805670971
215,94,3,0.454155987785
216,94,3,0.454155987785
217,94,3,0.454155987785
218,95,2,3.50646669883
219,95,2,3.50646669883
220,96,2,1.51283193757
221,96,2,1.51283193757
222,97,3,5.65512420054
223,97,3,5.65512420054
224,97,3,5.65512420054
225,98,1,0.515662920613
226,99,2,1.51283193757
227,99,2,1.51283193757
228,100,3,2.43984992195
229,100,3,2.43984992195
230,100,3,2.43984992195
231,101,3,0.578671012011
232,101,3,0.578671012011
233,101,3,0.578671012011
234,102,2,1.51283193757
235,102,2,1.51283193757
236,103,1,0.938033298986
237,104,3,0.578671012011
238,104,3,0.578671012011
239,104,3,0.578671012011
240,105,2,0.358805670971
241,105,2,0.358805670971
242,106,2,0.831645674162
243,106,2,0.831645674162
244,107,3,0.454155987785
245,107,3,0.454155987785
246,107,3,0.454155987785
247,108,3,1.34125317083
248,108,3,1.34125317083
249,108,3,1.34125317083
250,109,2,0.358805670971
251,109,2,0.358805670971
252,110,2,0.358805670971
253,110,2,0.358805670971
254,111,3,0.578671012011
255,111,3,0.578671012011
256,111,3,0.578671012011
257,112,3,1.34125317083
258,112,3,1.34125317083
259,112,3,1.34125317083
260,113,1,2.17418897871
261,114,3,1.34125317083
262,114,3,1.34125317083
263,114,3,1.34125317083
264,115,1,0.938033298986
265,116,2,1.51283193757
266,116,2,1.51283193757
