PNR,HHNR,APER,w
0,0,2,1.51283194346
1,0,2,1.51283194346
2,1,3,0.454156009025
3,1,3,0.454156009025
4,1,3,0.454156009025
5,2,2,0.358805680082
6,2,2,0.358805680082
7,3,3,2.43984989172
8,3,3,2.43984989172
9,3,3,2.43984989172
10,4,1,1.19521196139
11,5,3,1.0526502218
12,5,3,1.0526502218
13,5,3,1.0526502218
14,6,3,0.454156009025
15,6,3,0.454156009025
16,6,3,0.454156009025
17,7,2,0.652697072153
18,7,2,0.652697072153
19,8,3,2.43984989172
20,8,3,2.43984989172
21,8,3,2.43984989172
22,9,2,0.652697072153
23,9,2,0.652697072153
24,10,2,1.51283194346
25,10,2,1.51283194346
26,11,2,1.51283194346
27,11,2,1.51283194346
28,12,1,0.515662926853
29,13,2,3.50646660877
30,13,2,3.50646660877
31,14,1,1.19521196139
32,15,2,0.652697072153
33,15,2,0.652697072153
34,16,1,0.515662926853
35,17,1,2.17418895827
36,18,2,0.358805680082
37,18,2,0.358805680082
38,19,3,1.0526502218
39,19,3,1.0526502218
40,19,3,1.0526502218
41,20,2,0.358805680082
42,20,2,0.358805680082
43,21,3,1.0526502218
44,21,3,1.0526502218
45,21,3,1.0526502218
46,22,2,1.51283194346
47,22,2,1.51283194346
48,23,3,1.34125314338
49,23,3,1.34125314338
50,23,3,1.34125314338
51,24,3,0.578671017283
52,24,3,0.578671017283
53,24,3,0.578671017283
54,25,2,0.358805680082
55,25,2,0.358805680082
56,26,3,0.454156009025
57,26,3,0.454156009025
58,26,3,0.454156009025
59,27,3,0.578671017283
60,27,3,0.578671017283
61,27,3,0.578671017283
62,28,3,0.249662152067
63,28,3,0.249662152067
64,28,3,0.249662152067
65,29,1,0.938033317915
66,30,3,1.0526502218
67,30,3,1.0526502218
68,30,3,1.0526502218
69,31,3,1.0526502218
70,31,3,1.0526502218
71,31,3,1.0526502218
72,32,3,1.0526502218
73,32,3,1.0526502218
74,32,3,1.0526502218
75,33,3,1.34125314338
76,33,3,1.34125314338
77,33,3,1.34125314338
78,34,3,1.0526502218
79,34,3,1.0526502218
80,34,3,1.0526502218
81,35,2,1.51283194346
82,35,2,1.51283194346
83,36,1,0.515662926853
84,37,3,1.0526502218
85,37,3,1.0526502218
