PNR,HHNR,APER,w
0,0,2,1.51283195598
1,0,2,1.51283195598
2,1,3,0.454156054151
3,1,3,0.454156054151
4,1,3,0.454156054151
5,2,2,0.358805699441
6,2,2,0.358805699441
7,3,3,2.4398498275
8,3,3,2.4398498275
9,3,3,2.4398498275
10,4,1,1.19521191701
11,5,3,1.05265026024
12,5,3,1.05265026024
13,5,3,1.05265026024
14,6,3,0.454156054151
15,6,3,0.454156054151
16,6,3,0.454156054151
17,7,2,0.652697118571
18,7,2,0.652697118571
19,8,3,2.4398498275
20,8,3,2.4398498275
21,8,3,2.4398498275
22,9,2,0.652697118571
23,9,2,0.652697118571
24,10,2,1.51283195598
25,10,2,1.51283195598
26,11,2,1.51283195598
27,11,2,1.51283195598
28,12,1,0.51566294011
29,13,2,3.50646641744
30,13,2,3.50646641744
31,14,1,1.19521191701
32,15,2,0.652697118571
33,15,2,0.652697118571
34,16,1,0.51566294011
35,17,1,2.17418891486
36,18,2,0.358805699441
37,18,2,0.358805699441
38,19,3,1.05265026024
39,19,3,1.05265026024
40,19,3,1.05265026024
41,20,2,0.358805699441
42,20,2,0.358805699441
43,21,3,1.05265026024
44,21,3,1.05265026024
45,21,3,1.05265026024
46,22,2,1.51283195598
47,22,2,1.51283195598
48,23,3,1.34125308505
49,23,3,1.34125308505
50,23,3,1.34125308505
51,24,3,0.578671028484
52,24,3,0.578671028484
53,24,3,0.578671028484
54,25,2,0.358805699441
55,25,2,0.358805699441
56,26,3,0.454156054151
57,26,3,0.454156054151
58,26,3,0.454156054151
59,27,3,0.578671028484
60,27,3,0.578671028484
61,27,3,0.578671028484
62,28,3,0.249662172589
63,28,3,0.249662172589
64,28,3,0.249662172589
65,29,1,0.938033358131
66,30,3,1.05265026024
67,30,3,1.05265026024
68,30,3,1.05265026024
69,31,3,1.05265026024
70,31,3,1.05265026024
71,31,3,1.05265026024
72,32,3,1.05265026024
73,32,3,1.05265026024
74,32,3,1.05265026024
75,33,3,1.34125308505
76,33,3,1.34125308505
77,33,3,1.34125308505
78,34,3,1.05265026024
79,34,3,1.05265026024
80,34,3,1.05265026024
81,35,2,1.51283195598
82,35,2,1.51283195598
83,36,1,0.51566294011
84,37,3,1.05265026024
85,37,3,1.05265026024
86,37,3,1.05265026024
87,38,3,1.34125308505
88,38,3,1.34125308505
89,38,3,1.34125308505
90,39,2,1.51283195598
91,39,2,1.51283195598
92,40,2,0.652697118571
93,40,2,0.652697118571
94,41,2,3.50646641744
95,41,2,3.50646641744
96,42,3,2.4398498275
97,42,3,2.4398498275
98,42,3,2.4398498275
99,43,2,0.652697118571
100,43,2,0.652697118571
101,44,1,0.51566294011
102,45,3,0.249662172589
103,45,3,0.249662172589
104,45,3,0.249662172589
105,46,2,0.831645663291
106,46,2,0.831645663291
107,47,3,0.578671028484
108,47,3,0.578671028484
109,47,3,0.578671028484
110,48,3,0.454156054151
111,48,3,0.454156054151
112,48,3,0.454156054151
113,49,1,0.51566294011
114,50,1,0.938033358131
115,51,3,0.578671028484
116,51,3,0.578671028484
117,51,3,0.578671028484
118,52,2,0.358805699441
119,52,2,0.358805699441
120,53,3,0.454156054151
121,53,3,0.454156054151
122,53,3,0.454156054151
123,54,3,0.578671028484
124,54,3,0.578671028484
125,54,3,0.578671028484
126,55,1,2.17418891486
127,56,2,1.51283195598
128,56,2,1.51283195598
129,57,2,0.652697118571
130,57,2,0.652697118571
131,58,2,1.51283195598
132,58,2,1.51283195598
133,59,3,0.454156054151
134,59,3,0.454156054151
135,59,3,0.454156054151
136,60,3,1.05265026024
137,60,3,1.05265026024
138,60,3,1.05265026024
139,61,3,2.4398498275
140,61,3,2.4398498275
141,61,3,2.4398498275
142,62,3,0.249662172589
143,62,3,0.249662172589
144,62,3,0.249662172589
145,63,2,1.51283195598
146,63,2,1.51283195598
147,64,3,1.05265026024
148,64,3,1.05265026024
149,64,3,1.05265026024
150,65,3,0.454156054151
151,65,3,0.454156054151
152,65,3,0.454156054151
153,66,3,1.05265026024
154,66,3,1.05265026024
155,66,3,1.05265026024
156,67,2,3.50646641744
157,67,2,3.50646641744
158,68,2,0.652697118571
159,68,2,0.652697118571
160,69,1,0.51566294011
161,70,3,1.05265026024
162,70,3,1.05265026024
163,70,3,1.05265026024
164,71,3,5.65512345897
165,71,3,5.65512345897
166,71,3,5.65512345897
167,72,3,0.454156054151
168,72,3,0.454156054151
169,72,3,0.454156054151
170,73,3,0.578671028484
171,73,3,0.578671028484
172,73,3,0.578671028484
173,74,1,0.938033358131
174,75,2,1.51283195598
175,75,2,1.51283195598
176,76,2,0.831645663291
177,76,2,0.831645663291
178,77,2,0.831645663291
179,77,2,0.831645663291
180,78,3,1.05265026024
181,78,3,1.05265026024
182,78,3,1.05265026024
183,79,2,0.831645663291
184,79,2,0.831645663291
185,80,2,3.50646641744
186,80,2,3.50646641744
187,81,3,0.454156054151
188,81,3,0.454156054151
189,81,3,0.454156054151
190,82,3,1.05265026024
191,82,3,1.05265026024
192,82,3,1.05265026024
193,83,2,0.358805699441
194,83,2,0.358805699441
195,84,2,0.652697118571
196,84,2,0.652697118571
197,85,1,2.17418891486
198,86,2,0.358805699441
199,86,2,0.358805699441
200,87,2,1.51283195598
201,87,2,1.51283195598
202,88,3,0.249662172589
203,88,3,0.249662172589
204,88,3,0.249662172589
205,89,1,2.17418891486
206,90,3,1.05265026024
207,90,3,1.05265026024
208,90,3,1.05265026024
209,91,2,0.652697118571
210,91,2,0.652697118571
211,92,2,0.358805699441
212,92,2,0.358805699441
213,93,2,0.358805699441
214,93,2,0.358805699441
215,94,3,0.454156054151
216,94,3,0.454156054151
217,94,3,0.454156054151
218,95,2,3.50646641744
219,95,2,3.50646641744
220,96,2,1.51283195598
221,96,2,1.51283195598
222,97,3,5.65512345897
223,97,3,5.65512345897
224,97,3,5.65512345897
225,98,1,0.51566294011
226,99,2,1.51283195598
227,99,2,1.51283195598
228,100,3,2.4398498275
229,100,3,2.4398498275
230,100,3,2.4398498275
231,101,3,0.578671028484
232,101,3,0.578671028484
233,101,3,0.578671028484
234,102,2,1.51283195598
235,102,2,1.51283195598
236,103,1,0.938033358131
237,104,3,0.578671028484
238,104,3,0.578671028484
239,104,3,0.578671028484
240,105,2,0.358805699441
241,105,2,0.358805699441
242,106,2,0.831645663291
243,106,2,0.831645663291
244,107,3,0.454156054151
245,107,3,0.454156054151
246,107,3,0.454156054151
247,108,3,1.34125308505
248,108,3,1.34125308505
249,108,3,1.34125308505
250,109,2,0.358805699441
251,109,2,0.358805699441
252,110,2,0.358805699441
253,110,2,0.358805699441
254,111,3,0.578671028484
255,111,3,0.578671028484
256,111,3,0.578671028484
257,112,3,1.34125308505
258,112,3,1.34125308505
259,112,3,1.34125308505
260,113,1,2.17418891486
261,114,3,1.34125308505
262,114,3,1.34125308505
263,114,3,1.34125308505
264,115,1,0.938033358131
265,116,2,1.51283195598
266,116,2,1.51283195598
267,117,1,0.51566294011
268,118,3,0.454156054151
269,118,3,0.454156054151
270,118,3,0.454156054151
271,119,3,2.4398498275
272,119,3,2.4398498275
273,119,3,2.4398498275
274,120,1,0.938033358131
275,121,3,1.34125308505
276,121,3,1.34125308505
277,121,3,1.34125308505
278,122,3,1.05265026024
279,122,3,1.05265026024
280,122,3,1.05265026024
281,123,3,0.578671028484
282,123,3,0.578671028484
283,123,3,0.578671028484
284,124,3,0.578671028484
285,124,3,0.578671028484
286,124,3,0.578671028484
287,125,3,1.05265026024
288,125,3,1.05265026024
289,125,3,1.05265026024
290,126,2,0.652697118571
291,126,2,0.652697118571
292,127,3,0.578671028484
293,127,3,0.578671028484
294,127,3,0.578671028484
