PNR,HHNR,APER,w
0,0,2,1.5128217254
1,0,2,1.5128217254
2,1,3,0.454163041407
3,1,3,0.454163041407
4,1,3,0.454163041407
5,2,2,0.358795733569
6,2,2,0.358795733569
7,3,3,2.43989686623
8,3,3,2.43989686623
9,3,3,2.43989686623
10,4,1,1.19515224982
11,5,3,1.05266850503
12,5,3,1.05266850503
13,5,3,1.05266850503
14,6,3,0.454163041407
15,6,3,0.454163041407
16,6,3,0.454163041407
17,7,2,0.652691433846
18,7,2,0.652691433846
19,8,3,2.43989686623
20,8,3,2.43989686623
21,8,3,2.43989686623
22,9,2,0.652691433846
23,9,2,0.652691433846
24,10,2,1.5128217254
25,10,2,1.5128217254
26,11,2,1.5128217254
27,11,2,1.5128217254
28,12,1,0.515636193283
29,13,2,3.50644953214
30,13,2,3.50644953214
31,14,1,1.19515224982
32,15,2,0.652691433846
33,15,2,0.652691433846
34,16,1,0.515636193283
35,17,1,2.17412182648
36,18,2,0.358795733569
37,18,2,0.358795733569
38,19,3,1.05266850503
39,19,3,1.05266850503
40,19,3,1.05266850503
41,20,2,0.358795733569
42,20,2,0.358795733569
43,21,3,1.05266850503
44,21,3,1.05266850503
45,21,3,1.05266850503
46,22,2,1.5128217254
47,22,2,1.5128217254
48,23,3,1.34125337113
49,23,3,1.34125337113
50,23,3,1.34125337113
51,24,3,0.578670025195
52,24,3,0.578670025195
53,24,3,0.578670025195
54,25,2,0.358795733569
55,25,2,0.358795733569
56,26,3,0.454163041407
57,26,3,0.454163041407
58,26,3,0.454163041407
59,27,3,0.578670025195
60,27,3,0.578670025195
61,27,3,0.578670025195
62,28,3,0.249661253621
63,28,3,0.249661253621
64,28,3,0.249661253621
65,29,1,0.938002587124
66,30,3,1.05266850503
67,30,3,1.05266850503
68,30,3,1.05266850503
69,31,3,1.05266850503
70,31,3,1.05266850503
71,31,3,1.05266850503
72,32,3,1.05266850503
73,32,3,1.05266850503
74,32,3,1.05266850503
75,33,3,1.34125337113
76,33,3,1.34125337113
77,33,3,1.34125337113
78,34,3,1.05266850503
79,34,3,1.05266850503
80,34,3,1.05266850503
81,35,2,1.5128217254
82,35,2,1.5128217254
83,36,1,0.515636193283
84,37,3,1.05266850503
85,37,3,1.05266850503
86,37,3,1.05266850503
87,38,3,1.34125337113
88,38,3,1.34125337113
89,38,3,1.34125337113
90,39,2,1.5128217254
91,39,2,1.5128217254
92,40,2,0.652691433846
93,40,2,0.652691433846
94,41,2,3.50644953214
95,41,2,3.50644953214
96,42,3,2.43989686623
97,42,3,2.43989686623
98,42,3,2.43989686623
99,43,2,0.652691433846
100,43,2,0.652691433846
101,44,1,0.515636193283
102,45,3,0.249661253621
103,45,3,0.249661253621
104,45,3,0.249661253621
105,46,2,0.83162418346
106,46,2,0.83162418346
107,47,3,0.578670025195
108,47,3,0.578670025195
109,47,3,0.578670025195
110,48,3,0.454163041407
111,48,3,0.454163041407
112,48,3,0.454163041407
113,49,1,0.515636193283
114,50,1,0.938002587124
115,51,3,0.578670025195
116,51,3,0.578670025195
117,51,3,0.578670025195
118,52,2,0.358795733569
119,52,2,0.358795733569
120,53,3,0.454163041407
121,53,3,0.454163041407
122,53,3,0.454163041407
123,54,3,0.578670025195
124,54,3,0.578670025195
125,54,3,0.578670025195
126,55,1,2.17412182648
127,56,2,1.5128217254
128,56,2,1.5128217254
129,57,2,0.652691433846
130,57,2,0.652691433846
131,58,2,1.5128217254
132,58,2,1.5128217254
133,59,3,0.454163041407
134,59,3,0.454163041407
135,59,3,0.454163041407
136,60,3,1.05266850503
137,60,3,1.05266850503
138,60,3,1.05266850503
139,61,3,2.43989686623
140,61,3,2.43989686623
141,61,3,2.43989686623
142,62,3,0.249661253621
143,62,3,0.249661253621
144,62,3,0.249661253621
145,63,2,1.5128217254
146,63,2,1.5128217254
147,64,3,1.05266850503
148,64,3,1.05266850503
149,64,3,1.05266850503
150,65,3,0.454163041407
151,65,3,0.454163041407
152,65,3,0.454163041407
153,66,3,1.05266850503
154,66,3,1.05266850503
155,66,3,1.05266850503
156,67,2,3.50644953214
157,67,2,3.50644953214
158,68,2,0.652691433846
159,68,2,0.652691433846
160,69,1,0.515636193283
161,70,3,1.05266850503
162,70,3,1.05266850503
163,70,3,1.05266850503
164,71,3,5.65524349724
165,71,3,5.65524349724
166,71,3,5.65524349724
167,72,3,0.454163041407
168,72,3,0.454163041407
169,72,3,0.454163041407
170,73,3,0.578670025195
171,73,3,0.578670025195
172,73,3,0.578670025195
173,74,1,0.938002587124
174,75,2,1.5128217254
175,75,2,1.5128217254
176,76,2,0.83162418346
177,76,2,0.83162418346
178,77,2,0.83162418346
179,77,2,0.83162418346
180,78,3,1.05266850503
181,78,3,1.05266850503
182,78,3,1.05266850503
183,79,2,0.83162418346
184,79,2,0.83162418346
185,80,2,3.50644953214
186,80,2,3.50644953214
187,81,3,0.454163041407
188,81,3,0.454163041407
189,81,3,0.454163041407
190,82,3,1.05266850503
191,82,3,1.05266850503
192,82,3,1.05266850503
193,83,2,0.358795733569
194,83,2,0.358795733569
195,84,2,0.652691433846
196,84,2,0.652691433846
197,85,1,2.17412182648
198,86,2,0.358795733569
199,86,2,0.358795733569
