GROUP,IND,APER
39.0,118.07574774
33.723194561,62.0318337306
16.3112666899,34.8134407555
9.05145607684,20.1349567211
5.46188157098,11.9732766837
3.54934145759,7.38182128395
2.48579858138,4.77699976423
1.87395949771,3.28366893548
1.5090787655,2.41425971711
1.28164395142,1.89632682729
1.13185219567,1.57733130953
1.02662767631,1.37169171855
0.947512794394,1.23127663782
0.884130260572,1.12893821861
0.830601014837,1.0493092156
0.783563386386,0.983650427871
0.741070843084,0.926960295224
0.701975825556,0.876350210497
0.665584050312,0.830129417716
0.631459944935,0.787288523101
0.599316815619,0.747207380435
0.568954654575,0.709489524157
0.540224800259,0.673868113518
0.513009769626,0.640152363198
0.487211682834,0.608196938149
0.462745566214,0.577884398153
0.439535432426,0.549115072302
0.417511946902,0.521801172532
0.396611004193,0.495863331414
0.376772829265,0.471228530395
0.357941384164,0.447828828589
0.340063954425,0.425600554869
0.323090843165,0.404483770196
0.306975131297,0.384421889302
0.291672479779,0.365361397946
0.277140959785,0.347251628852
0.263340902446,0.330044574966
0.250234763122,0.313694727459
0.237786997065,0.298158931086
0.225963944472,0.283396252431
0.21473372358,0.269367858316
0.204066130836,0.256036902562
0.193932547443,0.243368420032
0.184305851705,0.231329227028
0.175160336707,0.219887827559
0.166471632937,0.209014324894
0.158216635495,0.198680338096
0.150373435573,0.188858923143
0.142921255925,0.179524498389
0.13584039007,0.170652774053
0.129112144973,0.162220685535
0.122718787011,0.154206330303
0.11664349098,0.146588908169
0.110870291991,0.139348664738
0.105384040059,0.132466837861
0.100170357211,0.12592560693
0.0952155969886,0.11970804484
0.0905068061707,0.113798072472
0.0860316886093,0.108180415575
0.081778571031,0.102840563894
0.0777363707078,0.0977647324214
0.0738945648772,0.0929398246857
0.0702431618068,0.0883533979166
0.0667726734264,0.0839936300365
0.0634740894123,0.0798492883393
0.0603388526608,0.0759096997946
0.0573588360647,0.0721647228722
0.0545263205229,0.0686047208121
0.0518339741043,0.0652205362688
0.0492748323145,0.0620034672464
0.0468422793977,0.0589452442654
0.0445300306147,0.0560380086891
0.042332115448,0.0532742921591
0.0402428616801,0.0506469970664
0.0382568803009,0.0481493780197
0.0363690511914,0.0457750242508
0.0345745095561,0.0435178429133
0.0328686330461,0.0413720432137
0.0312470295491,0.0393321213561
0.0297055256102,0.0373928462388
0.0282401554357,0.035549245877
0.0268471504726,0.0337965945012
0.0255229295088,0.0321304003047
0.0242640892877,0.0305463938132
0.0230673955897,0.029040516831
0.0219297747789,0.0276089119439
0.020848305771,0.0262479125459
0.0198202124099,0.0249540333703
0.0188428562309,0.0237239614818
0.0179137295899,0.0225545477379
0.0170304491398,0.0214427986529
0.0161907496333,0.020385868695
0.0153924780406,0.0193810529391
0.0146335879631,0.01842578011
0.0139121343246,0.0175176059587
0.0132262683369,0.0166542069661
0.0125742327036,0.0158333743746
0.0119543570837,0.0150530085044
0.0113650537648,0.0143111133514
0.0108048135633,0.0136057914607
0.0102722019246,0.0129352390536
0.0097658552242,0.0122977413902
0.00928447724351,0.011691668371
0.00882683583248,0.0111154703466
0.0083917597315,0.0105676741476
0.00797813555371,0.0100468792982
0.00758490492007,0.00955175443141
0.00721106173216,0.00908103386297
0.00685564958354,0.00863351436146
0.00651775930382,0.00820805204782
0.00619652661501,0.00780355947686
0.00589112991563,0.0074190028395
0.00560078816417,0.0070533993258
0.00532475887681,0.00670581459471
0.00506233622087,0.00637536039019
0.00481284919817,0.00606119226316
0.00457565992917,0.00576250740542
0.00435016200899,0.00547854260282
0.00413577895864,0.00520857227474
0.00393196274413,0.00495190661877
0.0037381923679,0.00470788984376
0.00355397253688,0.00447589849571
0.00337883239092,0.0042553398566
0.00321232429769,0.00404565043502
0.00305402270604,0.00384629451972
0.00290352305149,0.00365676280438
0.00276044072532,0.00347657110066
0.00262441008718,0.00330525908223
0.00249508352798,0.00314238911614
0.00237213058185,0.00298754514631
0.0022552370778,0.00284033162316
0.00214410433685,0.00270037249496
0.00203844840894,0.00256731024584
0.00193799934257,0.00244080498541
0.00184250049816,0.00232053357192
0.00175170788813,0.00220618879587
0.00166538955486,0.00209747858543
0.00158332497523,0.00199412526831
0.00150530449892,0.00189586485632
0.00143112881165,0.00180244636982
0.00136060842257,0.00171363120526
0.00129356318334,0.00162919251116
0.00122982182575,0.00154891461949
0.00116922152338,0.00147259249658
0.00111160747738,0.00140003120356
0.00105683251846,0.00133104541601
0.00100475672971,0.00126545894034
0.000955247093259,0.00120310426809
0.000908177147153,0.00114382214127
0.000863426660999,0.00108746115473
0.000820881331833,0.00103387736434
0.000780432488881,0.000982933917953
