PNR,HHNR,APER,w
0,0,2,1.51283193729
1,0,2,1.51283193729
2,1,3,0.45415598765
3,1,3,0.45415598765
4,1,3,0.45415598765
5,2,2,0.358805670899
6,2,2,0.358805670899
7,3,3,2.43984992189
8,3,3,2.43984992189
9,3,3,2.43984992189
10,4,1,1.19521198218
11,5,3,1.05265020353
12,5,3,1.05265020353
13,5,3,1.05265020353
14,6,3,0.45415598765
15,6,3,0.45415598765
16,6,3,0.45415598765
17,7,2,0.652697050097
18,7,2,0.652697050097
19,8,3,2.43984992189
20,8,3,2.43984992189
21,8,3,2.43984992189
22,9,2,0.652697050097
23,9,2,0.652697050097
24,10,2,1.51283193729
25,10,2,1.51283193729
26,11,2,1.51283193729
27,11,2,1.51283193729
28,12,1,0.515662920498
29,13,2,3.50646669867
30,13,2,3.50646669867
31,14,1,1.19521198218
32,15,2,0.652697050097
33,15,2,0.652697050097
34,16,1,0.515662920498
35,17,1,2.17418897826
36,18,2,0.358805670899
37,18,2,0.358805670899
38,19,3,1.05265020353
39,19,3,1.05265020353
40,19,3,1.05265020353
41,20,2,0.358805670899
42,20,2,0.358805670899
43,21,3,1.05265020353
44,21,3,1.05265020353
45,21,3,1.05265020353
46,22,2,1.51283193729
47,22,2,1.51283193729
48,23,3,1.34125317096
49,23,3,1.34125317096
50,23,3,1.34125317096
51,24,3,0.578671011987
52,24,3,0.578671011987
53,24,3,0.578671011987
54,25,2,0.358805670899
55,25,2,0.358805670899
56,26,3,0.45415598765
57,26,3,0.45415598765
58,26,3,0.45415598765
59,27,3,0.578671011987
60,27,3,0.578671011987
61,27,3,0.578671011987
62,28,3,0.249662142364
63,28,3,0.249662142364
64,28,3,0.249662142364
65,29,1,0.938033298667
66,30,3,1.05265020353
67,30,3,1.05265020353
68,30,3,1.05265020353
69,31,3,1.05265020353
70,31,3,1.05265020353
71,31,3,1.05265020353
72,32,3,1.05265020353
73,32,3,1.05265020353
74,32,3,1.05265020353
75,33,3,1.34125317096
76,33,3,1.34125317096
77,33,3,1.34125317096
78,34,3,1.05265020353
79,34,3,1.05265020353
80,34,3,1.05265020353
81,35,2,1.51283193729
82,35,2,1.51283193729
83,36,1,0.515662920498
84,37,3,1.05265020353
85,37,3,1.05265020353
86,37,3,1.05265020353
87,38,3,1.34125317096
