PNR,HHNR,APER,w
0,0,2,1.51283193752
1,0,2,1.51283193752
2,1,3,0.454155987628
3,1,3,0.454155987628
4,1,3,0.454155987628
5,2,2,0.358805670903
6,2,2,0.358805670903
7,3,3,2.43984992218
8,3,3,2.43984992218
9,3,3,2.43984992218
10,4,1,1.19521198243
11,5,3,1.05265020357
12,5,3,1.05265020357
13,5,3,1.05265020357
14,6,3,0.454155987628
15,6,3,0.454155987628
16,6,3,0.454155987628
17,7,2,0.652697050143
18,7,2,0.652697050143
19,8,3,2.43984992218
20,8,3,2.43984992218
21,8,3,2.43984992218
22,9,2,0.652697050143
23,9,2,0.652697050143
24,10,2,1.51283193752
25,10,2,1.51283193752
26,11,2,1.51283193752
27,11,2,1.51283193752
28,12,1,0.515662920567
29,13,2,3.5064666995
30,13,2,3.5064666995
31,14,1,1.19521198243
32,15,2,0.652697050143
33,15,2,0.652697050143
34,16,1,0.515662920567
35,17,1,2.17418897886
36,18,2,0.358805670903
37,18,2,0.358805670903
38,19,3,1.05265020357
39,19,3,1.05265020357
40,19,3,1.05265020357
41,20,2,0.358805670903
42,20,2,0.358805670903
43,21,3,1.05265020357
44,21,3,1.05265020357
45,21,3,1.05265020357
46,22,2,1.51283193752
47,22,2,1.51283193752
48,23,3,1.34125317103
49,23,3,1.34125317103
50,23,3,1.34125317103
51,24,3,0.578671011972
52,24,3,0.578671011972
53,24,3,0.578671011972
54,25,2,0.358805670903
55,25,2,0.358805670903
56,26,3,0.454155987628
57,26,3,0.454155987628
58,26,3,0.454155987628
59,27,3,0.578671011972
60,27,3,0.578671011972
61,27,3,0.578671011972
62,28,3,0.249662142337
63,28,3,0.249662142337
64,28,3,0.249662142337
65,29,1,0.938033298846
66,30,3,1.05265020357
67,30,3,1.05265020357
68,30,3,1.05265020357
69,31,3,1.05265020357
70,31,3,1.05265020357
71,31,3,1.05265020357
72,32,3,1.05265020357
73,32,3,1.05265020357
74,32,3,1.05265020357
75,33,3,1.34125317103
76,33,3,1.34125317103
77,33,3,1.34125317103
78,34,3,1.05265020357
79,34,3,1.05265020357
80,34,3,1.05265020357
81,35,2,1.51283193752
82,35,2,1.51283193752
83,36,1,0.515662920567
84,37,3,1.05265020357
85,37,3,1.05265020357
86,37,3,1.05265020357
87,38,3,1.34125317103
88,38,3,1.34125317103
89,38,3,1.34125317103
90,39,2,1.51283193752
91,39,2,1.51283193752
92,40,2,0.652697050143
93,40,2,0.652697050143
94,41,2,3.5064666995
95,41,2,3.5064666995
96,42,3,2.43984992218
97,42,3,2.43984992218
98,42,3,2.43984992218
99,43,2,0.652697050143
100,43,2,0.652697050143
101,44,1,0.515662920567
102,45,3,0.249662142337
103,45,3,0.249662142337
104,45,3,0.249662142337
105,46,2,0.831645674188
106,46,2,0.831645674188
107,47,3,0.578671011972
108,47,3,0.578671011972
109,47,3,0.578671011972
110,48,3,0.454155987628
111,48,3,0.454155987628
112,48,3,0.454155987628
113,49,1,0.515662920567
114,50,1,0.938033298846
115,51,3,0.578671011972
116,51,3,0.578671011972
117,51,3,0.578671011972
118,52,2,0.358805670903
119,52,2,0.358805670903
120,53,3,0.454155987628
121,53,3,0.454155987628
122,53,3,0.454155987628
123,54,3,0.578671011972
124,54,3,0.578671011972
125,54,3,0.578671011972
126,55,1,2.17418897886
127,56,2,1.51283193752
128,56,2,1.51283193752
129,57,2,0.652697050143
130,57,2,0.652697050143
131,58,2,1.51283193752
132,58,2,1.51283193752
133,59,3,0.454155987628
134,59,3,0.454155987628
135,59,3,0.454155987628
136,60,3,1.05265020357
137,60,3,1.05265020357
138,60,3,1.05265020357
139,61,3,2.43984992218
140,61,3,2.43984992218
141,61,3,2.43984992218
142,62,3,0.249662142337
143,62,3,0.249662142337
144,62,3,0.249662142337
145,63,2,1.51283193752
146,63,2,1.51283193752
147,64,3,1.05265020357
148,64,3,1.05265020357
149,64,3,1.05265020357
150,65,3,0.454155987628
151,65,3,0.454155987628
152,65,3,0.454155987628
153,66,3,1.05265020357
154,66,3,1.05265020357
155,66,3,1.05265020357
156,67,2,3.5064666995
157,67,2,3.5064666995
158,68,2,0.652697050143
159,68,2,0.652697050143
160,69,1,0.515662920567
161,70,3,1.05265020357
162,70,3,1.05265020357
163,70,3,1.05265020357
164,71,3,5.6551242023
165,71,3,5.6551242023
166,71,3,5.6551242023
167,72,3,0.454155987628
168,72,3,0.454155987628
169,72,3,0.454155987628
170,73,3,0.578671011972
171,73,3,0.578671011972
172,73,3,0.578671011972
173,74,1,0.938033298846
174,75,2,1.51283193752
175,75,2,1.51283193752
176,76,2,0.831645674188
177,76,2,0.831645674188
178,77,2,0.831645674188
179,77,2,0.831645674188
180,78,3,1.05265020357
181,78,3,1.05265020357
182,78,3,1.05265020357
183,79,2,0.831645674188
184,79,2,0.831645674188
185,80,2,3.5064666995
186,80,2,3.5064666995
187,81,3,0.454155987628
188,81,3,0.454155987628
189,81,3,0.454155987628
190,82,3,1.05265020357
191,82,3,1.05265020357
192,82,3,1.05265020357
193,83,2,0.358805670903
194,83,2,0.358805670903
195,84,2,0.652697050143
196,84,2,0.652697050143
197,85,1,2.17418897886
198,86,2,0.358805670903
199,86,2,0.358805670903
200,87,2,1.51283193752
201,87,2,1.51283193752
202,88,3,0.249662142337
203,88,3,0.249662142337
204,88,3,0.249662142337
205,89,1,2.17418897886
206,90,3,1.05265020357
207,90,3,1.05265020357
208,90,3,1.05265020357
209,91,2,0.652697050143
210,91,2,0.652697050143
211,92,2,0.358805670903
212,92,2,0.358805670903
213,93,2,0.358805670903
214,93,2,0.358805670903
215,94,3,0.454155987628
216,94,3,0.454155987628
217,94,3,0.454155987628
218,95,2,3.5064666995
219,95,2,3.5064666995
220,96,2,1.51283193752
221,96,2,1.51283193752
222,97,3,5.6551242023
223,97,3,5.6551242023
224,97,3,5.6551242023
225,98,1,0.515662920567
226,99,2,1.51283193752
227,99,2,1.51283193752
228,100,3,2.43984992218
229,100,3,2.43984992218
230,100,3,2.43984992218
231,101,3,0.578671011972
232,101,3,0.578671011972
233,101,3,0.578671011972
234,102,2,1.51283193752
235,102,2,1.51283193752
236,103,1,0.938033298846
237,104,3,0.578671011972
238,104,3,0.578671011972
239,104,3,0.578671011972
240,105,2,0.358805670903
241,105,2,0.358805670903
242,106,2,0.831645674188
243,106,2,0.831645674188
244,107,3,0.454155987628
245,107,3,0.454155987628
246,107,3,0.454155987628
247,108,3,1.34125317103
248,108,3,1.34125317103
249,108,3,1.34125317103
250,109,2,0.358805670903
251,109,2,0.358805670903
252,110,2,0.358805670903
253,110,2,0.358805670903
254,111,3,0.578671011972
255,111,3,0.578671011972
256,111,3,0.578671011972
257,112,3,1.34125317103
258,112,3,1.34125317103
259,112,3,1.34125317103
260,113,1,2.17418897886
261,114,3,1.34125317103
262,114,3,1.34125317103
263,114,3,1.34125317103
264,115,1,0.938033298846
265,116,2,1.51283193752
266,116,2,1.51283193752
267,117,1,0.515662920567
268,118,3,0.454155987628
269,118,3,0.454155987628
270,118,3,0.454155987628
271,119,3,2.43984992218
272,119,3,2.43984992218
273,119,3,2.43984992218
274,120,1,0.938033298846
275,121,3,1.34125317103
276,121,3,1.34125317103
277,121,3,1.34125317103
278,122,3,1.05265020357
279,122,3,1.05265020357
280,122,3,1.05265020357
281,123,3,0.578671011972
282,123,3,0.578671011972
283,123,3,0.578671011972
284,124,3,0.578671011972
285,124,3,0.578671011972
286,124,3,0.578671011972
287,125,3,1.05265020357
288,125,3,1.05265020357
289,125,3,1.05265020357
290,126,2,0.652697050143
291,126,2,0.652697050143
292,127,3,0.578671011972
293,127,3,0.578671011972
294,127,3,0.578671011972
295,128,1,0.515662920567
296,129,2,1.51283193752
297,129,2,1.51283193752
298,130,3,0.454155987628
299,130,3,0.454155987628
