PNR,HHNR,APER,w
0,0,2,1.50749312919
1,0,2,1.50749312919
2,1,3,0.456352023808
3,1,3,0.456352023808
4,1,3,0.456352023808
5,2,2,0.357125079741
6,2,2,0.357125079741
7,3,3,2.46125515328
8,3,3,2.46125515328
9,3,3,2.46125515328
10,4,1,1.17971122266
11,5,3,1.05981072381
12,5,3,1.05981072381
13,5,3,1.05981072381
14,6,3,0.456352023808
15,6,3,0.456352023808
16,6,3,0.456352023808
17,7,2,0.649123022561
18,7,2,0.649123022561
19,8,3,2.46125515328
20,8,3,2.46125515328
21,8,3,2.46125515328
22,9,2,0.649123022561
23,9,2,0.649123022561
24,10,2,1.50749312919
25,10,2,1.50749312919
26,11,2,1.50749312919
27,11,2,1.50749312919
28,12,1,0.507980898735
29,13,2,3.50093195831
30,13,2,3.50093195831
31,14,1,1.17971122266
32,15,2,0.649123022561
33,15,2,0.649123022561
34,16,1,0.507980898735
35,17,1,2.14428433635
36,18,2,0.357125079741
37,18,2,0.357125079741
38,19,3,1.05981072381
39,19,3,1.05981072381
40,19,3,1.05981072381
41,20,2,0.357125079741
42,20,2,0.357125079741
43,21,3,1.05981072381
44,21,3,1.05981072381
45,21,3,1.05981072381
46,22,2,1.50749312919
47,22,2,1.50749312919
48,23,3,1.35409762453
49,23,3,1.35409762453
50,23,3,1.35409762453
51,24,3,0.583071276317
52,24,3,0.583071276317
53,24,3,0.583071276317
54,25,2,0.357125079741
55,25,2,0.357125079741
56,26,3,0.456352023808
57,26,3,0.456352023808
58,26,3,0.456352023808
59,27,3,0.583071276317
60,27,3,0.583071276317
61,27,3,0.583071276317
62,28,3,0.251069130547
63,28,3,0.251069130547
64,28,3,0.251069130547
65,29,1,0.923323829931
66,30,3,1.05981072381
67,30,3,1.05981072381
68,30,3,1.05981072381
69,31,3,1.05981072381
70,31,3,1.05981072381
71,31,3,1.05981072381
72,32,3,1.05981072381
73,32,3,1.05981072381
74,32,3,1.05981072381
75,33,3,1.35409762453
76,33,3,1.35409762453
77,33,3,1.35409762453
78,34,3,1.05981072381
79,34,3,1.05981072381
80,34,3,1.05981072381
81,35,2,1.50749312919
82,35,2,1.50749312919
83,36,1,0.507980898735
84,37,3,1.05981072381
85,37,3,1.05981072381
86,37,3,1.05981072381
87,38,3,1.35409762453
88,38,3,1.35409762453
89,38,3,1.35409762453
90,39,2,1.50749312919
91,39,2,1.50749312919
92,40,2,0.649123022561
93,40,2,0.649123022561
94,41,2,3.50093195831
95,41,2,3.50093195831
96,42,3,2.46125515328
97,42,3,2.46125515328
98,42,3,2.46125515328
99,43,2,0.649123022561
100,43,2,0.649123022561
101,44,1,0.507980898735
102,45,3,0.251069130547
103,45,3,0.251069130547
104,45,3,0.251069130547
105,46,2,0.829370682073
106,46,2,0.829370682073
107,47,3,0.583071276317
108,47,3,0.583071276317
109,47,3,0.583071276317
110,48,3,0.456352023808
111,48,3,0.456352023808
112,48,3,0.456352023808
113,49,1,0.507980898735
114,50,1,0.923323829931
115,51,3,0.583071276317
116,51,3,0.583071276317
117,51,3,0.583071276317
118,52,2,0.357125079741
119,52,2,0.357125079741
120,53,3,0.456352023808
121,53,3,0.456352023808
122,53,3,0.456352023808
123,54,3,0.583071276317
124,54,3,0.583071276317
125,54,3,0.583071276317
126,55,1,2.14428433635
127,56,2,1.50749312919
128,56,2,1.50749312919
129,57,2,0.649123022561
130,57,2,0.649123022561
131,58,2,1.50749312919
132,58,2,1.50749312919
133,59,3,0.456352023808
134,59,3,0.456352023808
135,59,3,0.456352023808
136,60,3,1.05981072381
137,60,3,1.05981072381
138,60,3,1.05981072381
139,61,3,2.46125515328
140,61,3,2.46125515328
141,61,3,2.46125515328
142,62,3,0.251069130547
143,62,3,0.251069130547
144,62,3,0.251069130547
145,63,2,1.50749312919
146,63,2,1.50749312919
147,64,3,1.05981072381
148,64,3,1.05981072381
149,64,3,1.05981072381
150,65,3,0.456352023808
151,65,3,0.456352023808
152,65,3,0.456352023808
153,66,3,1.05981072381
154,66,3,1.05981072381
155,66,3,1.05981072381
156,67,2,3.50093195831
157,67,2,3.50093195831
158,68,2,0.649123022561
159,68,2,0.649123022561
160,69,1,0.507980898735
161,70,3,1.05981072381
162,70,3,1.05981072381
163,70,3,1.05981072381
164,71,3,5.71590454167
165,71,3,5.71590454167
166,71,3,5.71590454167
167,72,3,0.456352023808
168,72,3,0.456352023808
169,72,3,0.456352023808
170,73,3,0.583071276317
171,73,3,0.583071276317
172,73,3,0.583071276317
173,74,1,0.923323829931
174,75,2,1.50749312919
175,75,2,1.50749312919
176,76,2,0.829370682073
177,76,2,0.829370682073
178,77,2,0.829370682073
179,77,2,0.829370682073
180,78,3,1.05981072381
181,78,3,1.05981072381
182,78,3,1.05981072381
183,79,2,0.829370682073
184,79,2,0.829370682073
185,80,2,3.50093195831
186,80,2,3.50093195831
187,81,3,0.456352023808
188,81,3,0.456352023808
189,81,3,0.456352023808
