PNR,HHNR,APER,w
0,0,2,1.51280518371
1,0,2,1.51280518371
2,1,3,0.454167054065
3,1,3,0.454167054065
4,1,3,0.454167054065
5,2,2,0.358797221363
6,2,2,0.358797221363
7,3,3,2.43995791788
8,3,3,2.43995791788
9,3,3,2.43995791788
10,4,1,1.1951335781
11,5,3,1.05268632536
12,5,3,1.05268632536
13,5,3,1.05268632536
14,6,3,0.454167054065
15,6,3,0.454167054065
16,6,3,0.454167054065
17,7,2,0.652679014733
18,7,2,0.652679014733
19,8,3,2.43995791788
20,8,3,2.43995791788
21,8,3,2.43995791788
22,9,2,0.652679014733
23,9,2,0.652679014733
24,10,2,1.51280518371
25,10,2,1.51280518371
26,11,2,1.51280518371
27,11,2,1.51280518371
28,12,1,0.515623964425
29,13,2,3.50643957016
30,13,2,3.50643957016
31,14,1,1.1951335781
32,15,2,0.652679014733
33,15,2,0.652679014733
34,16,1,0.515623964425
35,17,1,2.17403747796
36,18,2,0.358797221363
37,18,2,0.358797221363
38,19,3,1.05268632536
39,19,3,1.05268632536
40,19,3,1.05268632536
41,20,2,0.358797221363
42,20,2,0.358797221363
43,21,3,1.05268632536
44,21,3,1.05268632536
45,21,3,1.05268632536
46,22,2,1.51280518371
47,22,2,1.51280518371
48,23,3,1.34131801608
49,23,3,1.34131801608
50,23,3,1.34131801608
51,24,3,0.578693232019
52,24,3,0.578693232019
53,24,3,0.578693232019
54,25,2,0.358797221363
55,25,2,0.358797221363
56,26,3,0.454167054065
57,26,3,0.454167054065
58,26,3,0.454167054065
59,27,3,0.578693232019
60,27,3,0.578693232019
61,27,3,0.578693232019
62,28,3,0.249669245302
63,28,3,0.249669245302
64,28,3,0.249669245302
65,29,1,0.937958604572
66,30,3,1.05268632536
67,30,3,1.05268632536
68,30,3,1.05268632536
69,31,3,1.05268632536
70,31,3,1.05268632536
71,31,3,1.05268632536
72,32,3,1.05268632536
73,32,3,1.05268632536
74,32,3,1.05268632536
75,33,3,1.34131801608
76,33,3,1.34131801608
77,33,3,1.34131801608
78,34,3,1.05268632536
79,34,3,1.05268632536
80,34,3,1.05268632536
81,35,2,1.51280518371
82,35,2,1.51280518371
83,36,1,0.515623964425
84,37,3,1.05268632536
85,37,3,1.05268632536
86,37,3,1.05268632536
87,38,3,1.34131801608
88,38,3,1.34131801608
89,38,3,1.34131801608
90,39,2,1.51280518371
91,39,2,1.51280518371
92,40,2,0.652679014733
93,40,2,0.652679014733
94,41,2,3.50643957016
