PNR,HHNR,APER,w
0,0,2,1.51262755823
1,0,2,1.51262755823
2,1,3,0.454281215271
3,1,3,0.454281215271
4,1,3,0.454281215271
5,2,2,0.358642096555
6,2,2,0.358642096555
7,3,3,2.4405069734
8,3,3,2.4405069734
9,3,3,2.4405069734
10,4,1,1.19417642763
11,5,3,1.05293707018
12,5,3,1.05293707018
13,5,3,1.05293707018
14,6,3,0.454281215271
15,6,3,0.454281215271
16,6,3,0.454281215271
17,7,2,0.652610972554
18,7,2,0.652610972554
19,8,3,2.4405069734
20,8,3,2.4405069734
21,8,3,2.4405069734
22,9,2,0.652610972554
23,9,2,0.652610972554
24,10,2,1.51262755823
25,10,2,1.51262755823
26,11,2,1.51262755823
27,11,2,1.51262755823
28,12,1,0.515217798059
29,13,2,3.50598170449
30,13,2,3.50598170449
31,14,1,1.19417642763
32,15,2,0.652610972554
33,15,2,0.652610972554
34,16,1,0.515217798059
35,17,1,2.17300937989
36,18,2,0.358642096555
37,18,2,0.358642096555
38,19,3,1.05293707018
39,19,3,1.05293707018
40,19,3,1.05293707018
41,20,2,0.358642096555
42,20,2,0.358642096555
43,21,3,1.05293707018
44,21,3,1.05293707018
45,21,3,1.05293707018
46,22,2,1.51262755823
47,22,2,1.51262755823
48,23,3,1.34117962217
49,23,3,1.34117962217
50,23,3,1.34117962217
51,24,3,0.578641141921
52,24,3,0.578641141921
53,24,3,0.578641141921
54,25,2,0.358642096555
55,25,2,0.358642096555
56,26,3,0.454281215271
57,26,3,0.454281215271
58,26,3,0.454281215271
59,27,3,0.578641141921
60,27,3,0.578641141921
61,27,3,0.578641141921
62,28,3,0.249650058492
63,28,3,0.249650058492
64,28,3,0.249650058492
65,29,1,0.937527388721
66,30,3,1.05293707018
67,30,3,1.05293707018
68,30,3,1.05293707018
69,31,3,1.05293707018
70,31,3,1.05293707018
71,31,3,1.05293707018
72,32,3,1.05293707018
73,32,3,1.05293707018
74,32,3,1.05293707018
75,33,3,1.34117962217
76,33,3,1.34117962217
77,33,3,1.34117962217
78,34,3,1.05293707018
79,34,3,1.05293707018
80,34,3,1.05293707018
81,35,2,1.51262755823
82,35,2,1.51262755823
83,36,1,0.515217798059
84,37,3,1.05293707018
85,37,3,1.05293707018
86,37,3,1.05293707018
87,38,3,1.34117962217
88,38,3,1.34117962217
89,38,3,1.34117962217
90,39,2,1.51262755823
91,39,2,1.51262755823
92,40,2,0.652610972554
93,40,2,0.652610972554
94,41,2,3.50598170449
95,41,2,3.50598170449
96,42,3,2.4405069734
97,42,3,2.4405069734
98,42,3,2.4405069734
99,43,2,0.652610972554
100,43,2,0.652610972554
101,44,1,0.515217798059
102,45,3,0.249650058492
103,45,3,0.249650058492
104,45,3,0.249650058492
105,46,2,0.831263864088
106,46,2,0.831263864088
107,47,3,0.578641141921
108,47,3,0.578641141921
109,47,3,0.578641141921
110,48,3,0.454281215271
111,48,3,0.454281215271
112,48,3,0.454281215271
113,49,1,0.515217798059
114,50,1,0.937527388721
115,51,3,0.578641141921
116,51,3,0.578641141921
117,51,3,0.578641141921
118,52,2,0.358642096555
119,52,2,0.358642096555
120,53,3,0.454281215271
121,53,3,0.454281215271
122,53,3,0.454281215271
123,54,3,0.578641141921
124,54,3,0.578641141921
125,54,3,0.578641141921
126,55,1,2.17300937989
127,56,2,1.51262755823
128,56,2,1.51262755823
129,57,2,0.652610972554
130,57,2,0.652610972554
131,58,2,1.51262755823
132,58,2,1.51262755823
133,59,3,0.454281215271
134,59,3,0.454281215271
135,59,3,0.454281215271
136,60,3,1.05293707018
137,60,3,1.05293707018
138,60,3,1.05293707018
139,61,3,2.4405069734
140,61,3,2.4405069734
141,61,3,2.4405069734
142,62,3,0.249650058492
143,62,3,0.249650058492
144,62,3,0.249650058492
145,63,2,1.51262755823
146,63,2,1.51262755823
147,64,3,1.05293707018
148,64,3,1.05293707018
149,64,3,1.05293707018
150,65,3,0.454281215271
151,65,3,0.454281215271
152,65,3,0.454281215271
153,66,3,1.05293707018
154,66,3,1.05293707018
155,66,3,1.05293707018
156,67,2,3.50598170449
157,67,2,3.50598170449
158,68,2,0.652610972554
159,68,2,0.652610972554
160,69,1,0.515217798059
161,70,3,1.05293707018
162,70,3,1.05293707018
163,70,3,1.05293707018
164,71,3,5.65662892483
165,71,3,5.65662892483
166,71,3,5.65662892483
167,72,3,0.454281215271
168,72,3,0.454281215271
169,72,3,0.454281215271
170,73,3,0.578641141921
171,73,3,0.578641141921
172,73,3,0.578641141921
173,74,1,0.937527388721
174,75,2,1.51262755823
175,75,2,1.51262755823
176,76,2,0.831263864088
177,76,2,0.831263864088
178,77,2,0.831263864088
179,77,2,0.831263864088
180,78,3,1.05293707018
181,78,3,1.05293707018
182,78,3,1.05293707018
183,79,2,0.831263864088
184,79,2,0.831263864088
185,80,2,3.50598170449
186,80,2,3.50598170449
187,81,3,0.454281215271
188,81,3,0.454281215271
189,81,3,0.454281215271
190,82,3,1.05293707018
191,82,3,1.05293707018
192,82,3,1.05293707018
193,83,2,0.358642096555
194,83,2,0.358642096555
195,84,2,0.652610972554
196,84,2,0.652610972554
197,85,1,2.17300937989
198,86,2,0.358642096555
199,86,2,0.358642096555
200,87,2,1.51262755823
201,87,2,1.51262755823
202,88,3,0.249650058492
203,88,3,0.249650058492
204,88,3,0.249650058492
205,89,1,2.17300937989
206,90,3,1.05293707018
207,90,3,1.05293707018
208,90,3,1.05293707018
209,91,2,0.652610972554
210,91,2,0.652610972554
211,92,2,0.358642096555
212,92,2,0.358642096555
213,93,2,0.358642096555
214,93,2,0.358642096555
215,94,3,0.454281215271
216,94,3,0.454281215271
217,94,3,0.454281215271
218,95,2,3.50598170449
219,95,2,3.50598170449
220,96,2,1.51262755823
221,96,2,1.51262755823
222,97,3,5.65662892483
223,97,3,5.65662892483
224,97,3,5.65662892483
225,98,1,0.515217798059
226,99,2,1.51262755823
227,99,2,1.51262755823
228,100,3,2.4405069734
229,100,3,2.4405069734
230,100,3,2.4405069734
231,101,3,0.578641141921
232,101,3,0.578641141921
233,101,3,0.578641141921
234,102,2,1.51262755823
235,102,2,1.51262755823
236,103,1,0.937527388721
237,104,3,0.578641141921
238,104,3,0.578641141921
239,104,3,0.578641141921
240,105,2,0.358642096555
241,105,2,0.358642096555
242,106,2,0.831263864088
243,106,2,0.831263864088
244,107,3,0.454281215271
245,107,3,0.454281215271
246,107,3,0.454281215271
247,108,3,1.34117962217
248,108,3,1.34117962217
249,108,3,1.34117962217
250,109,2,0.358642096555
251,109,2,0.358642096555
252,110,2,0.358642096555
253,110,2,0.358642096555
254,111,3,0.578641141921
255,111,3,0.578641141921
256,111,3,0.578641141921
257,112,3,1.34117962217
258,112,3,1.34117962217
259,112,3,1.34117962217
260,113,1,2.17300937989
261,114,3,1.34117962217
262,114,3,1.34117962217
263,114,3,1.34117962217
264,115,1,0.937527388721
265,116,2,1.51262755823
266,116,2,1.51262755823
267,117,1,0.515217798059
268,118,3,0.454281215271
269,118,3,0.454281215271
270,118,3,0.454281215271
271,119,3,2.4405069734
272,119,3,2.4405069734
273,119,3,2.4405069734
274,120,1,0.937527388721
275,121,3,1.34117962217
276,121,3,1.34117962217
277,121,3,1.34117962217
278,122,3,1.05293707018
279,122,3,1.05293707018
280,122,3,1.05293707018
281,123,3,0.578641141921
282,123,3,0.578641141921
283,123,3,0.578641141921
284,124,3,0.578641141921
285,124,3,0.578641141921
286,124,3,0.578641141921
287,125,3,1.05293707018
288,125,3,1.05293707018
289,125,3,1.05293707018
290,126,2,0.652610972554
291,126,2,0.652610972554
292,127,3,0.578641141921
293,127,3,0.578641141921
294,127,3,0.578641141921
295,128,1,0.515217798059
296,129,2,1.51262755823
297,129,2,1.51262755823
298,130,3,0.454281215271
299,130,3,0.454281215271
300,130,3,0.454281215271
301,131,3,1.05293707018
302,131,3,1.05293707018
303,131,3,1.05293707018
304,132,1,0.515217798059
305,133,2,0.358642096555
306,133,2,0.358642096555
307,134,1,0.937527388721
308,135,2,1.51262755823
309,135,2,1.51262755823
310,136,1,2.17300937989
311,137,3,2.4405069734
312,137,3,2.4405069734
313,137,3,2.4405069734
314,138,3,0.249650058492
315,138,3,0.249650058492
316,138,3,0.249650058492
317,139,2,0.358642096555
318,139,2,0.358642096555
319,140,2,1.51262755823
320,140,2,1.51262755823
321,141,2,0.831263864088
322,141,2,0.831263864088
323,142,3,0.454281215271
324,142,3,0.454281215271
325,142,3,0.454281215271
326,143,3,1.05293707018
327,143,3,1.05293707018
328,143,3,1.05293707018
329,144,3,0.454281215271
330,144,3,0.454281215271
331,144,3,0.454281215271
332,145,3,0.454281215271
333,145,3,0.454281215271
334,145,3,0.454281215271
335,146,3,1.05293707018
336,146,3,1.05293707018
337,146,3,1.05293707018
338,147,1,0.515217798059
339,148,2,1.92671083059
340,148,2,1.92671083059
341,149,3,2.4405069734
342,149,3,2.4405069734
343,149,3,2.4405069734
344,150,2,0.831263864088
345,150,2,0.831263864088
346,151,2,1.51262755823
347,151,2,1.51262755823
348,152,1,0.937527388721
349,153,3,1.05293707018
350,153,3,1.05293707018
351,153,3,1.05293707018
352,154,3,1.34117962217
353,154,3,1.34117962217
354,154,3,1.34117962217
355,155,3,0.454281215271
356,155,3,0.454281215271
357,155,3,0.454281215271
358,156,1,1.19417642763
359,157,3,0.454281215271
360,157,3,0.454281215271
361,157,3,0.454281215271
362,158,3,0.578641141921
363,158,3,0.578641141921
364,158,3,0.578641141921
365,159,3,0.249650058492
366,159,3,0.249650058492
367,159,3,0.249650058492
368,160,2,0.358642096555
369,160,2,0.358642096555
370,161,1,0.515217798059
371,162,3,0.454281215271
372,162,3,0.454281215271
373,162,3,0.454281215271
374,163,3,0.249650058492
375,163,3,0.249650058492
376,163,3,0.249650058492
377,164,1,0.937527388721
378,165,3,1.05293707018
379,165,3,1.05293707018
