PNR,HHNR,APER,w
0,0,2,1.5048295331
1,0,2,1.5048295331
2,1,3,0.459438525555
3,1,3,0.459438525555
4,1,3,0.459438525555
5,2,2,0.356897196281
6,2,2,0.356897196281
7,3,3,2.47121840607
8,3,3,2.47121840607
9,3,3,2.47121840607
10,4,1,1.16896910331
11,5,3,1.06553880305
12,5,3,1.06553880305
13,5,3,1.06553880305
14,6,3,0.459438525555
15,6,3,0.459438525555
16,6,3,0.459438525555
17,7,2,0.648851698239
18,7,2,0.648851698239
19,8,3,2.47121840607
20,8,3,2.47121840607
21,8,3,2.47121840607
22,9,2,0.648851698239
23,9,2,0.648851698239
24,10,2,1.5048295331
25,10,2,1.5048295331
26,11,2,1.5048295331
27,11,2,1.5048295331
28,12,1,0.504035554319
29,13,2,3.49003004822
30,13,2,3.49003004822
31,14,1,1.16896910331
32,15,2,0.648851698239
33,15,2,0.648851698239
34,16,1,0.504035554319
35,17,1,2.12522708437
36,18,2,0.356897196281
37,18,2,0.356897196281
38,19,3,1.06553880305
39,19,3,1.06553880305
40,19,3,1.06553880305
41,20,2,0.356897196281
42,20,2,0.356897196281
43,21,3,1.06553880305
44,21,3,1.06553880305
45,21,3,1.06553880305
46,22,2,1.5048295331
47,22,2,1.5048295331
48,23,3,1.35927966732
49,23,3,1.35927966732
50,23,3,1.35927966732
51,24,3,0.586093574803
52,24,3,0.586093574803
53,24,3,0.586093574803
54,25,2,0.356897196281
55,25,2,0.356897196281
56,26,3,0.459438525555
57,26,3,0.459438525555
58,26,3,0.459438525555
59,27,3,0.586093574803
60,27,3,0.586093574803
61,27,3,0.586093574803
62,28,3,0.252711555012
63,28,3,0.252711555012
64,28,3,0.252711555012
65,29,1,0.91635442587
66,30,3,1.06553880305
67,30,3,1.06553880305
68,30,3,1.06553880305
69,31,3,1.06553880305
70,31,3,1.06553880305
71,31,3,1.06553880305
72,32,3,1.06553880305
73,32,3,1.06553880305
74,32,3,1.06553880305
75,33,3,1.35927966732
76,33,3,1.35927966732
77,33,3,1.35927966732
78,34,3,1.06553880305
79,34,3,1.06553880305
80,34,3,1.06553880305
81,35,2,1.5048295331
82,35,2,1.5048295331
83,36,1,0.504035554319
84,37,3,1.06553880305
85,37,3,1.06553880305
86,37,3,1.06553880305
87,38,3,1.35927966732
88,38,3,1.35927966732
89,38,3,1.35927966732
90,39,2,1.5048295331
91,39,2,1.5048295331
92,40,2,0.648851698239
93,40,2,0.648851698239
94,41,2,3.49003004822
95,41,2,3.49003004822
96,42,3,2.47121840607
97,42,3,2.47121840607
98,42,3,2.47121840607
99,43,2,0.648851698239
100,43,2,0.648851698239
101,44,1,0.504035554319
102,45,3,0.252711555012
103,45,3,0.252711555012
104,45,3,0.252711555012
105,46,2,0.827722949177
106,46,2,0.827722949177
107,47,3,0.586093574803
108,47,3,0.586093574803
109,47,3,0.586093574803
110,48,3,0.459438525555
111,48,3,0.459438525555
112,48,3,0.459438525555
113,49,1,0.504035554319
114,50,1,0.91635442587
115,51,3,0.586093574803
116,51,3,0.586093574803
117,51,3,0.586093574803
118,52,2,0.356897196281
119,52,2,0.356897196281
120,53,3,0.459438525555
121,53,3,0.459438525555
122,53,3,0.459438525555
123,54,3,0.586093574803
124,54,3,0.586093574803
125,54,3,0.586093574803
126,55,1,2.12522708437
127,56,2,1.5048295331
128,56,2,1.5048295331
129,57,2,0.648851698239
130,57,2,0.648851698239
131,58,2,1.5048295331
132,58,2,1.5048295331
133,59,3,0.459438525555
134,59,3,0.459438525555
135,59,3,0.459438525555
136,60,3,1.06553880305
137,60,3,1.06553880305
138,60,3,1.06553880305
139,61,3,2.47121840607
140,61,3,2.47121840607
141,61,3,2.47121840607
142,62,3,0.252711555012
143,62,3,0.252711555012
144,62,3,0.252711555012
145,63,2,1.5048295331
146,63,2,1.5048295331
147,64,3,1.06553880305
148,64,3,1.06553880305
149,64,3,1.06553880305
150,65,3,0.459438525555
151,65,3,0.459438525555
152,65,3,0.459438525555
153,66,3,1.06553880305
154,66,3,1.06553880305
155,66,3,1.06553880305
156,67,2,3.49003004822
157,67,2,3.49003004822
158,68,2,0.648851698239
159,68,2,0.648851698239
160,69,1,0.504035554319
161,70,3,1.06553880305
162,70,3,1.06553880305
163,70,3,1.06553880305
164,71,3,5.73129799966
165,71,3,5.73129799966
166,71,3,5.73129799966
167,72,3,0.459438525555
168,72,3,0.459438525555
169,72,3,0.459438525555
170,73,3,0.586093574803
171,73,3,0.586093574803
172,73,3,0.586093574803
173,74,1,0.91635442587
174,75,2,1.5048295331
175,75,2,1.5048295331
176,76,2,0.827722949177
177,76,2,0.827722949177
178,77,2,0.827722949177
179,77,2,0.827722949177
180,78,3,1.06553880305
181,78,3,1.06553880305
182,78,3,1.06553880305
183,79,2,0.827722949177
184,79,2,0.827722949177
185,80,2,3.49003004822
186,80,2,3.49003004822
187,81,3,0.459438525555
188,81,3,0.459438525555
189,81,3,0.459438525555
190,82,3,1.06553880305
191,82,3,1.06553880305
192,82,3,1.06553880305
193,83,2,0.356897196281
194,83,2,0.356897196281
195,84,2,0.648851698239
196,84,2,0.648851698239
197,85,1,2.12522708437
198,86,2,0.356897196281
199,86,2,0.356897196281
200,87,2,1.5048295331
201,87,2,1.5048295331
202,88,3,0.252711555012
203,88,3,0.252711555012
204,88,3,0.252711555012
205,89,1,2.12522708437
206,90,3,1.06553880305
207,90,3,1.06553880305
208,90,3,1.06553880305
209,91,2,0.648851698239
210,91,2,0.648851698239
211,92,2,0.356897196281
212,92,2,0.356897196281
213,93,2,0.356897196281
214,93,2,0.356897196281
215,94,3,0.459438525555
216,94,3,0.459438525555
217,94,3,0.459438525555
218,95,2,3.49003004822
219,95,2,3.49003004822
220,96,2,1.5048295331
221,96,2,1.5048295331
222,97,3,5.73129799966
223,97,3,5.73129799966
224,97,3,5.73129799966
225,98,1,0.504035554319
226,99,2,1.5048295331
227,99,2,1.5048295331
228,100,3,2.47121840607
229,100,3,2.47121840607
230,100,3,2.47121840607
231,101,3,0.586093574803
232,101,3,0.586093574803
233,101,3,0.586093574803
234,102,2,1.5048295331
235,102,2,1.5048295331
236,103,1,0.91635442587
237,104,3,0.586093574803
238,104,3,0.586093574803
239,104,3,0.586093574803
240,105,2,0.356897196281
241,105,2,0.356897196281
242,106,2,0.827722949177
243,106,2,0.827722949177
244,107,3,0.459438525555
245,107,3,0.459438525555
246,107,3,0.459438525555
247,108,3,1.35927966732
248,108,3,1.35927966732
249,108,3,1.35927966732
250,109,2,0.356897196281
251,109,2,0.356897196281
252,110,2,0.356897196281
253,110,2,0.356897196281
254,111,3,0.586093574803
255,111,3,0.586093574803
256,111,3,0.586093574803
257,112,3,1.35927966732
258,112,3,1.35927966732
259,112,3,1.35927966732
260,113,1,2.12522708437
261,114,3,1.35927966732
262,114,3,1.35927966732
263,114,3,1.35927966732
264,115,1,0.91635442587
265,116,2,1.5048295331
266,116,2,1.5048295331
267,117,1,0.504035554319
268,118,3,0.459438525555
269,118,3,0.459438525555
270,118,3,0.459438525555
271,119,3,2.47121840607
272,119,3,2.47121840607
273,119,3,2.47121840607
274,120,1,0.91635442587
275,121,3,1.35927966732
276,121,3,1.35927966732
277,121,3,1.35927966732
278,122,3,1.06553880305
279,122,3,1.06553880305
280,122,3,1.06553880305
281,123,3,0.586093574803
282,123,3,0.586093574803
283,123,3,0.586093574803
284,124,3,0.586093574803
285,124,3,0.586093574803
286,124,3,0.586093574803
287,125,3,1.06553880305
288,125,3,1.06553880305
289,125,3,1.06553880305
290,126,2,0.648851698239
291,126,2,0.648851698239
292,127,3,0.586093574803
293,127,3,0.586093574803
294,127,3,0.586093574803
295,128,1,0.504035554319
296,129,2,1.5048295331
297,129,2,1.5048295331
298,130,3,0.459438525555
299,130,3,0.459438525555
300,130,3,0.459438525555
301,131,3,1.06553880305
302,131,3,1.06553880305
303,131,3,1.06553880305
304,132,1,0.504035554319
305,133,2,0.356897196281
306,133,2,0.356897196281
307,134,1,0.91635442587
308,135,2,1.5048295331
309,135,2,1.5048295331
310,136,1,2.12522708437
311,137,3,2.47121840607
312,137,3,2.47121840607
313,137,3,2.47121840607
314,138,3,0.252711555012
315,138,3,0.252711555012
316,138,3,0.252711555012
317,139,2,0.356897196281
318,139,2,0.356897196281
319,140,2,1.5048295331
320,140,2,1.5048295331
321,141,2,0.827722949177
322,141,2,0.827722949177
323,142,3,0.459438525555
324,142,3,0.459438525555
325,142,3,0.459438525555
326,143,3,1.06553880305
327,143,3,1.06553880305
328,143,3,1.06553880305
329,144,3,0.459438525555
330,144,3,0.459438525555
331,144,3,0.459438525555
332,145,3,0.459438525555
333,145,3,0.459438525555
334,145,3,0.459438525555
335,146,3,1.06553880305
336,146,3,1.06553880305
337,146,3,1.06553880305
338,147,1,0.504035554319
339,148,2,1.91967123231
340,148,2,1.91967123231
341,149,3,2.47121840607
342,149,3,2.47121840607
343,149,3,2.47121840607
344,150,2,0.827722949177
345,150,2,0.827722949177
346,151,2,1.5048295331
347,151,2,1.5048295331
348,152,1,0.91635442587
349,153,3,1.06553880305
350,153,3,1.06553880305
351,153,3,1.06553880305
352,154,3,1.35927966732
353,154,3,1.35927966732
354,154,3,1.35927966732
355,155,3,0.459438525555
356,155,3,0.459438525555
357,155,3,0.459438525555
358,156,1,1.16896910331
359,157,3,0.459438525555
360,157,3,0.459438525555
361,157,3,0.459438525555
362,158,3,0.586093574803
363,158,3,0.586093574803
364,158,3,0.586093574803
365,159,3,0.252711555012
366,159,3,0.252711555012
367,159,3,0.252711555012
368,160,2,0.356897196281
369,160,2,0.356897196281
370,161,1,0.504035554319
371,162,3,0.459438525555
372,162,3,0.459438525555
373,162,3,0.459438525555
374,163,3,0.252711555012
375,163,3,0.252711555012
376,163,3,0.252711555012
377,164,1,0.91635442587
378,165,3,1.06553880305
379,165,3,1.06553880305
380,165,3,1.06553880305
381,166,3,0.459438525555
382,166,3,0.459438525555
383,166,3,0.459438525555
384,167,2,0.356897196281
385,167,2,0.356897196281
386,168,3,0.586093574803
387,168,3,0.586093574803
388,168,3,0.586093574803
389,169,3,0.586093574803
390,169,3,0.586093574803
391,169,3,0.586093574803
392,170,2,0.648851698239
393,170,2,0.648851698239
394,171,2,3.49003004822
395,171,2,3.49003004822
396,172,2,1.5048295331
397,172,2,1.5048295331
398,173,2,1.5048295331
399,173,2,1.5048295331
400,174,3,0.586093574803
